Unnamed: 0,Unnamed: 0.1,id,type,date,betterDate,title,abstract

erkennen en geven aan dat Vries-10 een nieuwe productieput betreft en geen oude put die 

opnieuw in gebruik is genomen. Ook is men het erover eens dat Vries-10 een andere put VRS-3C 

die al 23 jaar gesloten is vervangt, als het gaat om de productie binnen het gasveld Vries Zuid. 
Maar dat neemt niet weg dat het wel een nieuwe put betreft waar een omgevingsvergunning voor 

is aangevraagd en afgegeven, waar een nieuwe installatie is gebouwd en waar toestemming voor 

productie van de Minister van EZ voor is gegeven. 

De vigerende vergunning waarop binnen Westerveld Systeem gasproductie plaatsvindt is de 

geactualiseerde winningsvergunning Drenthe; overdracht winningsvergunningen Drenthe [Il en 

Drenthe IV van 17 juli 2007/Nr.ET/EM/7075840. Daarna is er geen instemmingsbesluit meer 

genomen over Vries 1 en met name VRS-3C en de vervangende productieput Vries-10. 

De omgevingsvergunning inrichting Vries-1 Productieput 10 geeft NAM geen toestemming om te 

produceren in Vries-10. Die toestemming geeft de Minister EZ op andere gronden zoals de 

vigerende vergunning. Voor de omgevingsvergunning was geen MER (m.e.r) noodzakelijk. 

De aanvraag winningsplan Westerveld van 9 september 2016 heeft betrekking op de bestaande 

gaswinning en opslag binnen het winningsplan Westerveld. Het heeft geen betrekking op de 

gaswinning van Vries-10 omdat dit een nieuwe productieput betreft, waarvoor nog een nieuw 

winningsplan wordt ingediend door de NAM.




Op het moment van indienen van de aanvraag winningsplan Westerveld van 9 september 2016 

vindt er nog geen productie plaats in Vries-10. 

In de aanvraag winningsplan Westerveld van 9 september 2016 ontbreekt de prognose van het 

totale Vries-10 productievolume net als de 113,3 miljoen m° dat Vries-10 nog in het vigerende 

winningsplan mag produceren. Ook de juiste locatie van deze productieput wordt nergens 

aangegeven met een foto of een omschrijving. In alle grafieken wordt Vries-10 niet expliciet 

genoemd. Ook niet onder de nog niet of niet producerende putten zoals bij voorbeeld Assen Zuid 
en Witten. Er is geen SAR specifiek gericht op Vries-10 en ook geen risicomatrix gebruikt in dit 

geval om Vries-10 te beoordelen voorafgaande aan de start van de productie. Ook is er geen MER 

opgesteld voor de start van de productie. 

De gaswinning in Vries-10 wordt door de Minister toegestaan op de volgende punten: het niet 

overschrijden van de productiegrenzen van de vigerende vergunning door het in productie nemen 
van Vries-10 en een seismische risicoanalyse van TNO voor alle kleine velden. 

De productie in Vries-10 is gestart volgens de NAM tussen Kerst en Oud en Nieuw 2016. Dus 

tussen 25 december en 1 januari 2017. Op het moment dat de eerste bewonersbijeenkomsten in 

januari 2017 gehouden werden was de productie nog niet 100%. 

De productie van Vries-10 valt wat betreft de productiegrenzen onder de vigerende vergunning en 

er kan als er geproduceerd wordt tot 2018 productie plaatsvinden, maar wat betreft van de start 
van de productie valt deze onder de nieuwe Mijnbouwwet van 1 januari 2017 en moet derhalve ook 

voldoen aan alles wat gesteld wordt in deze Mijnbouwwet 2017. 

Door in te stemmen met de productie Vries-10 tot 2018 op deze wijze terwijl de werkelijke 

productie gestart is rondom het van kracht worden van de nieuwe Mijnbouwwet van 2017, heeft de 

Minister niet alleen geen recht gedaan aan het adviesrecht van de partijen, die genoemd worden in 
de Mijnbouwwet van 2017, hij heeft er ook mee ingestemd dat er geen aanvraag wijziging 

gaswinning Westerveld is opgesteld die specifiek Vries-10 betreft. 

Omdat de productie in Vries-10 plaatsvindt op de vigerende winningsvergunning is er nog geen 

sprake van een gedetailleerde risicoanalyse voor reservoirstimulatie als onderdeel van het 

werkprogramma voor stimulering van putten zoals die wordt gevraagd in de nieuwe Mijnbouwwet. 

Dit betekend dat er onduidelijkheid is of deze reservoirstimulatie nu gewoon wordt uitgevoerd 

zonder dat voldaan wordt aan de adviezen en voorwaarden zoals als de SodM geformuleerd heeft 
in haar brief van 13 oktober 2016. 

Er is geen low-case; mid-case of high case scenario omschreven voor deze put zodat de SodM 

haar controle functie naar behoren kan uitvoeren en kan handhaven als de productiewaarden toch 
overschreden worden door de NAM in Vries-10. 

Er is voorafgaande aan de start van de productie van Vries-10 geen aanvullende monitoring 

geregeld door middel van het plaatsen van versnellingsmeters op diverse plekken. En er is ook 

geen risicobeheerssysteem opgesteld en geïmplementeerd. 

De historische vergelijking van gasveld Eleveld en gasveld Vries Zuid gaat voor Vries-10 niet op op 

diverse punten zodat de mogelijkheid bestaat dat als alle onderdelen van de analyse voor SAR 

worden ingevoerd voor Vries-10 geldt dat deze niet binnen het Seismische risico Il valt. 

Het is voor Vries-10 niet duidelijk of er voldoende rekening gehouden wordt met de aanwezigheid 

van Natura2000 en het waterwingebied in de zeer nabije omgeving.




Voor de inrichting Vries-1, productieput 10 is vanaf 2007 tot heden en voor winning Westerveld is 

er voor zover bekend nog geen aanvraag wijziging gaswinning ingediend door de Nederlandse 

Aardoliemaatschappij (NAM) voor de winningsvergunning Drenthe II (K.B. 4/11/1968, laatstelijk 

gewijzigd d.d. 17 juli 2007 bij beschikking ET-EM-7075840) die expliciet een aanvraag inhoud die 

de gaswinning betreft na 2018. 

De Nederlandse Aardoliemaatschappij (NAM) heeft voor de winningsvergunning Drenthe Il (K.B. 

44/11/1968, laatstelijk gewijzigd d.d. 17 juli 2007 bij beschikking ET-EM-7075840) voor september 

2016 en daarna nog geen aanvraag gedaan voor de verlenging van de winningstermijn na 2018 

die expliciet een aanvraag inhoud die de gaswinning betreft in Vries-10 na 2018. 

In artikel 34 van de Mijnbouwwet is bepaald dat het winnen van delfstoffen geschiedt 

overeenkomstig een winningsplan. In artikel 35, lid 1sub c, van de Mijnbouwwet alsmede in artikel 

24, lid 1 sub c van het Mijnbouwbesluit is aangeven dat in het winningsplan de wijze van winning 

alsmede de daarmee verband houdende activiteiten opgenomen moeten worden. Aan deze 

bepalingen voldoet de productie in Vries-10 niet. 

3. _ARGUMENTEN: 

3.1 Omgevingsvergunning en toestemming gaswinningsvergunning. 

21 mei 2015 heeft de Nederlandse Aardolie Maatschappij B.V. te Assen ingevolge de Wet 

algemene bepalingen omgevingsrecht (hierna Wabo) een aanvraag ingediend voor een 
omgevingsvergunning. De aanvraag heeft betrekking op de inrichting Vries 1, gelegen nabij en 

bereikbaar via de openbare weg Kleuvenveld te Taarlo in de gemeente Assen, op de percelen 
kadastraal ingedeeld, gemeente Assen, sectie Y, nummers 164, 165 en 528. 

De aanvraag is in het Omgevingsloket Online geregistreerd onder nummer 1674527. 

De vergunningaanvraag betrof de ingebruikname van gasproductieput VRS-10. Deze wordt via 

een te plaatsen gasproductie-eenheid aangesloten op het bestaande leidingwerk. Tenslotte wordt 

ten behoeve van de nieuwe put een methanolinjectie-eenheid en een anti-corrosievloeistofinjectie- 

eenheid geplaatst. 

De omgevingsvergunning is aangevraagd voor de volgende activiteiten: 

A. Het veranderen of veranderen van werking en het in werking hebben van een inrichting. 

Volgens artikel 2.1 eerste lid, onder e‚ sub 2 en sub 3, van de Wabo is een 

omgevingsvergunning vereist voor het veranderen of veranderen van werking of het in 

werking hebben van een inrichting of mijnbouwwerk. 

B. Bouwen van een bouwwerk 

Volens artikel 2.1 eerste lid onder a, van de Wabo is een omgevingsvergunning vereist voor 

het bouwen van een bouwwerk. 

Op de activiteiten is de uitgebreide voorbereidingsprocedure van 6 maanden van toepassing 

(afdeling 3.4 van de Algemene wet bestuursrecht en art. 3.10 van de Wabo). 

In de brief van 14 maart 2016 van Ministerie van Economische zaken met als Kenmerk DGETM-




EO/16034301 wordt aangeven dat de volgende organisaties zijn geraadpleegd. 

, Het college van Burgemeester en Wethouders van de gemeente Assen; 

, Gedeputeerde Staten van de provincie Drenthe; Waterkwaliteitsbeheerder; 

e Waterschap Hunze en Aa's; 

e _De Inspecteur-generaal der Mijnen (Staatstoezicht op de Mijnen) 

Onder punt 4 in de brief worden de adviezen en zienswijzen van geraadpleegde partijen genoemd. 

, het college van Burgemeester en Wethouders van de gemeente Assen; 

e, Gedeputeerde Staten van de provincie Drenthe; 

e _ Waterkwaliteitsbeheerder Waterschap Hunze en Aa's; 

, De Inspecteur-generaal der Mijnen (Staatstoezicht op de Mijnen). 

Door het college van Burgemeester en Wethouders van de gemeente Assen is facultatief advies 

uitgebracht ten aanzien van het onderdeel ‘bouwen van een bouwwerk’ van de aanvraag; 

De Gedeputeerde Staten van de provincie Drenthe hebben verklaard geen wettelijk adviseur te 
zijn; 

Door de Inspecteur-generaal der Mijnen is advies uitgebracht ten aanzien van de aanvraag en het 
aan het (ontwerp) besluit te verbinden voorschriften. 

Onder punt 5 van de brief staan de overwegingen met betrekking tot de ingediende adviezen en 
zienswijzen 

, Het advies van het college van Burgemeester en Wethouders van de gemeente Assen en 

de Veiligheidsregio Drenthe is volledig in dit besluit verwerkt. Zij geven aan dat de 

aanvraag voldoet aan artikel 2.10 van de Wabo. 

, Het advies van de Inspecteur-generaal der Mijnen is volledig in dit besluit verwerkt. Daarbij 

geadviseerde voorschriften zijn verwerkt in bijlage 1 behorende bij dit besluit. 

Ook staat in deze brief onder punt 7 Overwegingen met betrekking tot het besluit. 

De aanvraag is beoordeeld aan de voor de activiteiten betreffende artikelen van de Wabo. Vooraf 
is de aanvraag getoetst aan het Bor en de aan de Regeling omgevingsrecht. 

Voor activiteit A. is gekeken naar de Milieueffectrapportage, die voor de oprichting van oppervlakte 
installaties voor de winning van aardolie of aardgas geldt, op grond van D.17.3 van het Besluit 

m.e.r. en de m.e.r. beoordelingsplicht. De conclusie is dat de omgevingsvergunning voor deze 

activiteit kan worden verleend. 

Voor activiteit B heeft er een beoordeling plaats gevonden of het bouwplan voldoet aan de 
gestelde eisen. Verder is de aanvraag met inachtneming van het bepaalde in artikel 2.10, lid 1 

onderdeel c, van de Wabo getoetst aan het geldende bestemmingsplan ‘Buitengebied, Herziening 

art. 30 WRO. Voor dit perceel geldt de bestemming 'Jonge-veld-en veenontginningen met de 

aanduiding ‘aardgaswinning Het bouwplan voldoet aan de bestemming. 

Ook is de aanvraag getoetst aan de redelijke eisen van welstand, met in inachtneming van het 

bepaalde in artikel 2.10 lid 1 onderdeel d, van de Wabo. De conclusie is dat het bouwplan voldoet 
aan de redelijke eisen van welstand. De conclusie is dat de omgevingsvergunning voor deze 

activiteit moet worden verleend. 

Onder punt 8 Besluit wordt vervolgens onder andere het volgende vermeld.




Il De omgevingsvergunning voor de inrichting Vries 1 te verlenen aan de Nederlandse 

Aardolie Maatschappij B.V. voor de volgende activiteiten; 

A. Het veranderen of veranderen van de werking van een inrichting. 

B. Bouwen van een bouwwerk; 

HI De omgevingsvergunning voor onbepaalde tijd te verlenen, met verwijzing naar artikel 2.33 

van de Wabo; 

IV Aan de omgevingsvergunning de voorschriften uit bijlage 1 te verbinden; 

V De aanvraag en bijbehorende bijlagen, deel te laten uitmaken van de 
omgevingsvergunning. De bij deze omgevingsvergunning behorende documenten worden 

genoemd in bijlage 2. 

3.1.1 Conclusie(s) omgevingsvergunning en toestemming gaswinning. 

De aanvraag omgevingsvergunning door de NAM is getoetst op de de Wet algemene bepalingen 

omgevingsrecht (hierna Wabo) en niet op de Mijnbouwwet van 2003 of de nieuwe Mijnbouwwet 

van 2017 die op 1 januari 2017 van kracht werd. 

De adviserende partijen zoals het college van Burgemeester en Wethouders van Assen; 

Gedeputeerde Staten van de provincie Drenthe; Waterkwaliteitsbeheerder Waterschap Hunze en 

Aa's en de Inspecteur-generaal der Mijnen (Staatstoezicht op de Mijnen) hebben niet geadviseerd 

of geoordeeld over de aanvraag omgevingsvergunning op basis van de Mijnbouwwetten van 2003 
of 2017. 

Door het geven van adviezen hebben het college van Burgemeester en Wethouders van Assen; 
Gedeputeerde Staten van de provincie Drenthe; Waterkwaliteitsbeheerder Waterschap Hunze en 

Aa's en de Inspecteur-generaal der Mijnen (Staatstoezicht op de Mijnen) nimmer expliciet 

toestemming gegeven voor het winnen van gas uit de productieput Vries-10 onderdeel van Vries1 

onderdeel van het Westerveld Systeem. 

Opvallend is dat er geen advies van Waterkwaliteitsbeheerder Waterschap Hunze en Aa's is 
opgenomen terwijl dat wel in de lijn der verwachting ligt gezien deze nieuwe productieput dicht bij 

of in een Natura 2000-gebied ligt. Natura 2000-gebied zou zeker vanuit de Mijnbouwwet 2003 en 

2017 wel beoordeeld moeten worden als het om de uiteindelijk toestemming gaswinning zou gaan. 

Opvallend is ook dat er geen m.e.r. wordt uitgevoerd iets wat voor de uiteindelijk gaswinning wel 

moet gebeuren in het kader van de Mijnbouwwet 2003 en Mijnbouwwet 2017. 

Het ministerie van Economische zaken heeft namens de Minister de omgevingsvergunning 

verleend maar daarmee geen toestemming gegeven voor het winnen van gas uit de gasproductie- 
eenheid Vries-10. Dit is ook nergens omschreven in de brief aan de NAM met als Kenmerk 

DGETM-EO/16034301. 

In de brief staat omschreven dat er voor onbepaalde tijd een omgevingsvergunning voor deze 

winningsput Vries-10 is afgegeven maar dit heeft geen betrekking op de gaswinning die in deze 

put plaats vindt.




3.2 Aanvraag Instemming Winningsplan Westerveld NAM en gaswinning Vries-10 

Er zijn na 2007 een aantal aanvragen wijziging gaswinning gedaan door de NAM voordat op 9 

september 2016 de aanvraag instemming winningsplan Westerveld bij het ministerie van EZ is 

ingediend. 

Alle aanvragen hebben als basis het vigerende winningsplan winningsvergunning(en) Drenthe II 

(K.B. 4/11/1968, laatstelijk gewijzigd d.d. 17 juli 2007 bij beschikking ET-EM-7075840) Groningen 

(K.B. 30/5/1963) De oorspronkelijke vergunning is van 4 november 1968. 

De aanvragen vóór 9 september 2016 maken geen melding van de productieput Vries 10 of het 
vervangen van Vries C3. De aanvraag van 9 september 2016 meldt op bladzijde 16 het volgende: 

Citaat: In het Vries-Zuid veld is eind 2015 een extra productieput geboord (VRS-10) ter vervanging 

van de VRS-3C put die in 1994 is geabandonneerd na overmatige waterproductie blad). einde 

citaat. Op het moment van deze aanvraag is er geen productie in Vries-10. 

De redenen voor de actualisatie van het winningsplan voor het Westerveld systeem zijn: 

1. een vernieuwde seismische risico analyse 

2. de stopzetting van productie uit de velden Appelscha, Roden en Norg-Zuid 
3. een actualisatie van productie- en bodemdalingsvoorspellingen en 

4. voorziene activiteiten om de productie in stand te houden. 

Deze aanvraag bevat geen expliciete aanvraag voor de verlenging van de termijn van gaswinning 

na 2018, er worden slechts data genoemd die een verwachting betreffen. 

Er wordt geen melding gemaakt van de precieze locatie van de nieuwe productieput Vries-10 zoals 

deze wel vermeld wordt in de verleende omgevingsvergunning van na 14 maart 2016. Ook wordt 

er geen melding gedaan over het moment van de start van de gaswinning in deze productie- 

eenheid. 

Er worden diverse data in de aanvraag genoemd tot wanneer de verwachtte productie van het 

geheel Westerveld zal lopen en van diverse productieputten. Maar er wordt geen melding gemaakt 

van de totale duur van de gaswinning in productieput Vries-10. Er wordt ook niet gesproken over 

tot 2018 nog te produceren hoeveelheid gas met betrekking tot deze put Vries-10. 

De hoeveelheid gas die productieput Vries-10 nog zou mogen produceren volgens het vigerende 

winningsplan en de prognose van het totale Vries-10 productievolume wordt niet expliciet 

genoemd in de aanvraag instemming winningsplan Westerveld van 9 september 2016. 

In een brief van de NAM aan Burgemeester Out, Burgemeester Thijsen en Wethouder Lambert 

van 23 december 2016 met als referentienummer EP201612207623 wordt door de NAM gesteld 

dat het vervelend is dat de boodschap rond de productiestart van Vries-10 onbedoeld verbonden is 

geraakt met de procedure rond het aangepaste winningsplan Westerveld. (de brief wordt als 

bijlage toegevoegd) 

Verder wordt er in betreffende brief gesproken over het nieuwe winningsplan voor Vries-10. 

Het aangepaste winningsplan Westerveld van 9 september 2016 heeft geen betrekking op de 
gaswinning van Vries-10 omdat dit een nieuwe productieput betreft die een oude vervangt 

waarvoor een nieuw winningsplan wordt ingediend. Dit plan heeft betrekking op de bestaande 

gaswinning en opslag binnen het winningsplan Westerveld.




3.2.1 Conclusie(s) Aanvraag Instemming Winningsplan Westerveld en gaswinning 

Vries-10 

De aanvraag Instemming Winningsplan Westerveld door de NAM bevat geen vermelding dat er 

plannen zijn om op korte termijn in productieput Vries-10 gas te gaan winnen. 

In de aanvraag instemming winningsplan Westerveld wordt aangeven dat de al 23 jaar stilliggende 

productieput VRS-3C wordt vervangen door productieput Vries-10. Er is dus 23 jaar geen 

gaswinning in dit gedeelte van Vries 1/Vries Zuid. 

Er worden diverse data in de aanvraag genoemd tot wanneer de verwachtte productie van het 

geheel Westerveld zal lopen en van diverse productieputten. Maar er wordt geen melding gemaakt 
van de totale duur van de gaswinning in productieput Vries-10. Er wordt ook niet gesproken over 

tot 2018 nog produceren met betrekking tot deze put Vries-10. 

Deze aanvraag bevat geen expliciete aanvraag voor de termijn van de verlenging van gaswinning 

na 2018 er worden slechts data genoemd die een verwachting betreffen. 

De productiestart van Vries-10 staat volgens de NAM los van de procedure rond het aangepaste 

winningsplan Westerveld. 

Er is dus volgens de NAM geen verband tussen de aanvraag 9 september 2017 en het in productie 
nemen van Vries-10. Deze zaken dienen als losstaand te worden beschouwd, ze zijn ‘onbedoeld 

verbonden geraakt’. 

Ook de NAM geeft aan dat er nog sprake is van een nieuw winningsplan waar het leeuwendeel 

van de productie van Vries-10 onder gaat vallen. Er is dus sprake van een nieuw winningsplan 

naast de aanvraag winningsplan Westerveld van 9 september 2016. 

Het vigerende winningsplan winningsvergunning(en) Drenthe Il (K.B. 4/11/1968, laatstelijk 

gewijzigd d.d. 17 juli 2007 bij beschikking ET-EM-7075840) Groningen (K.B. 30/5/1963) voldoet op 

een aantal punten niet meer aan de eisen die gesteld worden in de Mijnbouwwet van 2017 en 

dient daarom te worden bijgesteld. Dit is ook de reden dat de aanvraag wijziging Westerveld wordt 

ingediend op 9 september 2016. 

De gaswinning die plaatsvindt gebeurd dus niet op basis van de aanvraag instemming gaswinning 

Westerveld gedaan door de NAM op 9 september 2017. En wordt dus ook niet beoordeeld door de 

minister op basis van de gedane aanvraag. In zijn ontwerp-instemmingsbesluit geeft de Minister 
heel duidelijk aan op welke basis er gas gewonnen wordt in Vries-10. 

In een brief van de NAM aan Burgemeester Out, Burgemeester Thijsen en Wethouder Lambert 

van 23 december 2016 met als referentienummer EP201612207623 geeft de NAM aan dat er 

overleg is geweest op 30 november en 21 december 2016 tussen partijen. 

In deze brief wordt aangegeven dat in een antwoord op een vraag van de NAM het SodM aangeeft 

dat het vigerende winningsplan voor (de winningsvergunningsgebieden Drenthe Il (K.B. 4/11/1968 

laatstelijk gewijzigd 17 juli 2007 bij beschikking ET-EM-7075840), Groningen (K.B 30/5/1963)) 

toestaat dat Vries-10 nog 113,3 miljoen m3 uit het Vries-Zuid gasveld mag produceren. 

De prognose van het totale productievolume van het totale Vries-10 is van de NAM en komt niet 

van de SodM. Wat opvallend is, is dat er hier gesproken wordt over een nieuw winningsplan tot 

tweemaal toe. 

Verder geeft de NAM aan gesprekspartners aan dat;




citaat: Met betrekking tot de Seismische Risicoanalyse van het Ministerie van Economische Zaken 

deelt de Minister de conclusies van deze analyse zoals uitgevoerd door TNO/SodM (het kleine 

velden onderzoek) De Minister concludeert dat” in afwachting van de behandeling van het 
gewijzigde winningsplan op basis van het vigerende winningsplan de productie doorgang kan 

vinden”. Einde citaat. 

De NAM stelt dat het vervelend is dat de boodschap rond de productiestart van Vries-10 

onbedoeld verbonden is geraakt met de procedure rond het aangepaste winningsplan Westerveld. 
Heel begrijpelijk als in het voorgaande al gesteld is dat er een nieuw winningsplan zal komen die 

deze productieput Vries-10 betreft. 

Aangezien de NAM aangeeft dat de gaswinning productieput Vries-10 een nieuwe aanvraag 
winningsplan betreft is het de vraag of er in de vigerende winningsplan voldoende rekening is 

gehouden met Nationaal Park Drentse Aa en het aanwezige Natura2000 gebied, dat wil zeggen 
volgens de Mijnbouwwet 2017. 

In de aanvraag winningsplan Westerveld van 9 september 2016 wordt een vergelijking gemaakt 

tussen Vries Zuid en Eleveld. Dit is eigenlijk speculatie en berust alleen op een theoretische 

veronderstelling niet alleen omdat er te weinig en/of er geen metingen plaats vinden in Vries Zu"
1412,1445,16.1115,Mail,2017-01-18 00:00:00,2017-01-18 12:08:28,RE  Winningsplan Westerveld Assen (12) ,"


Date : 18-1-2017 12:08:28 16.1115 

From : 
To : “22e, ion 
COR 
Subject : RE: Winningsplan Westerveld/Assen 

Oke, 

Dank voor jullie reacties. 

Dan ga ik een gesprek met ons allen organiseren. 

Gisteren hebben EM en ik de informatiemiddag/avond van de NAM in Marsdijk bijgewoond. 

De krant bericht er vandaag ook over. Erg amateuristisch en slecht georganiseerd! 

B ‚nde NAM was wat aangeslagen en had deze reacties van de inwoners van Marsdijk niet verwacht. Hij vind dat de NAM hier wel wat mee moet (zoals o-meting, 

omgekeerde bewijslast etc). 

Wij zijn benieuwd wat hij hiermee gaat doen! 

Met vriendelijke groeten, 

nn 
Beleidsspecialist 

Gemeente Assen 

Noordersingel 33 | Assen 

Postbus 30018 | 9400 RA | Assen 

assen.nl 

website: www.assen.nl 

Van: 
Verzonden: woensdag 18 januari 2017 9:39 

Aan: MN > =|; N= <se nn | 
Onderwerp: RE: Winningsplan Westerveld/Assen 

Hoi lm 

Wat mij betreft dezelfde benadering als Frank. 

Met wiendelijke groet, 

nn 
Projectcoördinator - beleidsmedewerker RO 
Gemeente Aa en Hunze 

Postbus 93 «* 9460 AB Gieten 

Spiekersteeg 1 «* 9461 BH Gieten 
vwvw.aaenhunze.nl 

Van: B == e…|| 
Verzonden: woensdag 18 januari 2017 9:35 

Aan: 

Onderwerp: RE: Winningsplan Westerveld/Assen 

Puur ambtelijk dan. Even aanhoren kan idd altijd. 

Geen enkele verplichting verder uiteraard. 

Groet, EE 

Van: M= <<<} 
Verzonden: dinsdag 17 januari 2017 11:12 

Aan: 

Onderwerp: RE: Winningsplan Westerveld/Assen 

Vandaag staat er ook een stuk van hem in het DvhN. (zie bijlage) 

Ik heb even gegoogeld en bijgaand rapport gevonden. Dit is een recent rapport. Daarin staat oa in dat aan de onafhankelijkheid van de Tcbb en CVW moet worden getwijfeld. Dat is 

niks nieuws maar het stuk over de betrouwbaarheid van verschillende meetmethoden wat hij heeft gestuurd is wel de moeite waard om in beschouwing te nemen. 

B «| de toch in gesprek om te polsen wat BE te vertellen heeft en ook om te voorkomen dat we niet het verwijt krijgen dat we niet geluisterd hebben. 

Veel hoeft het ons niet te kosten. 

Dus we willen toch een afspraak met hem maken. Willen jullie ook mee? 

Met vriendelijke groeten, 

Beleidsspecialist 

Gemeente Assen 

Noordersingel 33 | Assen 

Postbus 30018 | 9400 RA | Assen 

assen.n




website: www.assen.nl 

Van: B > «=O! 
Verzonden: dinsdag 17 januari 2017 9:47 

Aan: BN =<<en…n aaenhunze.nl> 
Onderwerp: RE: Winningsplan Westerveld/Assen 

Meneer BEN heeft ons volgens mij al wel vaker benaderd voor onafhankelijk advies. Volgens mij onder verschillende titels en paraplu's, maar altijd met zijn eigen naam. 

Ik heb de indruk dat we hier te maken met iemand die een gat in de markt ziet. Volgens mij heeft hij zich ook al eens aangeboden in het verband van monumenten en 

aardbevingen 

Wij hebben nog nooit gebruik gemaakt van zijn diensten. 

Van: M= <<< 
Verzonden: maandag 16 januari 2017 15:12 

Aar 
Onderwerp: FW: Winningsplan Westerveld/Assen 

Zijn jullie ook benaderd door dit platform? (Kennisplatform OMEM) 

Met vriendelijke groeten, 

| 
Beleidsspecialist 

Gemeente Assen 

Noordersingel 33 | Assen 

Postbus 30018 | 9400 RA | Assen 

assen.nl 

website: www.assen.nl 

Van: Marco Out 

Verzonden: maandag 16 januari 2017 15:04 

Aan: EE ossen ©: <sech…n> 

Onderwerp: FW: Winningsplan Westerveld/Assen 

Beste EN, 

Graag jullie aandacht voor dit aanbod. Wat het aanbod precies is, is mij niet helder. 

Hoor graag jullie mening en een afdoeningsvoorstel. 

Vriendelijke groet, 

Marco L.J. Out 

Burgemeester van Assen 

Postbus 30018 

9400 RA Assen 

telefoon: 14 0592 

bestuurssecretariaat: 0592 366572 

Bezoekadres: 

Noordersingel 33 

9401 JW Assen 

Van: Bestuurssecretariaat 

Verzonden: vrijdag 13 januari 2017 16:17 

Aan: Marco Out dE 2assen.nl> 

Onderwerp: FW: Winningsplan Westerveld/Assen 

Van: BE oo con! 
Verzonden: vrijdag 13 januari 2017 14:34 

Aan: Bestuurssecretariaat <Bestuurssecretariaat@assen.nl> 

Cc: hetnet.nl mail.com> 

Onderwerp: Winningsplan Westerveld/Assen 



Gemeemte Assen, 

t.a.v. de Burgemeester, 

de weled. heer Marco Out 

per e-mail. 

Geachte heer Out, 

Bij deze een mail-brief van het Kennisplatform OMEM, Onafhankelijk Meten Effecten Mijnbouw. 

Mede gelet op de recente beving nabij Annen en de aldaar toegepaste winningstechnieken zou een gesprek -eventueel samen met uw collega's van Tynaarlo en Aa en 

Hunze, van nut kunnen zijn. 

Met vriendelijke groet,




hoogachtend namens OMEM 

Disclaimer: 
Aan de informatie in deze e-mail en ieder aangehecht databestand kunnen geen rechten worden ontleend. De e-mail is vertrouwelijk en is uitsluitend bestemd voor de geadresseerde. De 
gemeente Assen aanvaardt geen aansprakelijkheid voor schade als gevolg van onjuistheden, gedateerde informatie of van een onjuiste en onvolledige verzending en ontvangst van informatie. 

DISCLAIMER: 
Aan de informatie in deze e-mail en ieder aangehecht databestand kunnen geen rechten worden ontleend en de gemeente Aa en Hunze aanvaardt geen aansprakelijkheid voor schade als gevolg van onjuistheden en/of gedateerde 

informatie. 

Als u niet de bedoelde ontvanger bent wilt u dan dit bericht en ieder aangehecht databestand verwijderen en de afzender hiervan via e-mail op de hoogte stellen.


"
